Zip;District;City;State;Region;Country
81423;"District #39";"Norwood, CO";"CO";"West";"USA"
81424;"District #20";"Nucla, CO";"CO";"Central";"USA"
81425;"District #20";"Olathe, CO";"CO";"Central";"USA"
81426;"District #39";"Ophir, CO";"CO";"West";"USA"
81427;"District #39";"Ouray, CO";"CO";"West";"USA"
81428;"District #20";"Paonia, CO";"CO";"Central";"USA"
81429;"District #20";"Paradox, CO";"CO";"Central";"USA"
81430;"District #39";"Placerville, CO";"CO";"West";"USA"
81431;"District #39";"Redvale, CO";"CO";"West";"USA"
81432;"District #39";"Ridgway, CO";"CO";"West";"USA"
81433;"District #39";"Silverton, CO";"CO";"West";"USA"
81434;"District #20";"Somerset, CO";"CO";"Central";"USA"
81435;"District #39";"Telluride, CO";"CO";"West";"USA"
81501;"District #20";"Grand Junction, CO";"CO";"Central";"USA"
81502;"District #20";"Grand Junction, CO";"CO";"Central";"USA"
81503;"District #20";"Grand Junction, CO";"CO";"Central";"USA"
81504;"District #20";"Grand Junction, CO";"CO";"Central";"USA"
81505;"District #20";"Grand Junction, CO";"CO";"Central";"USA"
81506;"District #20";"Grand Junction, CO";"CO";"Central";"USA"
81507;"District #20";"Grand Junction, CO";"CO";"Central";"USA"
81520;"District #20";"Clifton, CO";"CO";"Central";"USA"
81521;"District #20";"Fruita, CO";"CO";"Central";"USA"
81522;"District #20";"Gateway, CO";"CO";"Central";"USA"
81523;"District #20";"Glade Park, CO";"CO";"Central";"USA"
81524;"District #20";"Loma, CO";"CO";"Central";"USA"
81525;"District #20";"Mack, CO";"CO";"Central";"USA"
81526;"District #20";"Palisade, CO";"CO";"Central";"USA"
81527;"District #20";"Whitewater, CO";"CO";"Central";"USA"
81601;"District #20";"Glenwood Springs, CO";"CO";"Central";"USA"
81602;"District #20";"Glenwood Springs, CO";"CO";"Central";"USA"
81610;"District #20";"Dinosaur, CO";"CO";"Central";"USA"
81611;"District #20";"Aspen, CO";"CO";"Central";"USA"
81612;"District #20";"Aspen, CO";"CO";"Central";"USA"
81615;"District #20";"Snowmass Village, CO";"CO";"Central";"USA"
81620;"District #20";"Avon, CO";"CO";"Central";"USA"
81621;"District #20";"Basalt, CO";"CO";"Central";"USA"
81623;"District #20";"Carbondale, CO";"CO";"Central";"USA"
81624;"District #20";"Collbran, CO";"CO";"Central";"USA"
81625;"District #20";"Craig, CO";"CO";"Central";"USA"
81626;"District #20";"Craig, CO";"CO";"Central";"USA"
81630;"District #20";"De Beque, CO";"CO";"Central";"USA"
81631;"District #20";"Eagle, CO";"CO";"Central";"USA"
81632;"District #20";"Edwards, CO";"CO";"Central";"USA"
81633;"District #20";"Dinosaur, CO";"CO";"Central";"USA"
81635;"District #20";"Parachute, CO";"CO";"Central";"USA"
81636;"District #20";"Battlement Mesa, CO";"CO";"Central";"USA"
81637;"District #20";"Gypsum, CO";"CO";"Central";"USA"
81638;"District #20";"Hamilton, CO";"CO";"Central";"USA"
81639;"District #20";"Hayden, CO";"CO";"Central";"USA"
81640;"District #20";"Maybell, CO";"CO";"Central";"USA"
81641;"District #20";"Meeker, CO";"CO";"Central";"USA"
81642;"District #20";"Meredith, CO";"CO";"Central";"USA"
81643;"District #20";"Mesa, CO";"CO";"Central";"USA"
81645;"District #20";"Minturn, CO";"CO";"Central";"USA"
81646;"District #20";"Molina, CO";"CO";"Central";"USA"
81647;"District #20";"New Castle, CO";"CO";"Central";"USA"
81648;"District #20";"Rangely, CO";"CO";"Central";"USA"
81649;"District #20";"Red Cliff, CO";"CO";"Central";"USA"
81650;"District #20";"Rifle, CO";"CO";"Central";"USA"
81652;"District #20";"Silt, CO";"CO";"Central";"USA"
81653;"District #20";"Slater, CO";"CO";"Central";"USA"
81654;"District #20";"Snowmass, CO";"CO";"Central";"USA"
81655;"District #20";"Wolcott, CO";"CO";"Central";"USA"
81656;"District #20";"Woody Creek, CO";"CO";"Central";"USA"
81657;"District #20";"Vail, CO";"CO";"Central";"USA"
81658;"District #20";"Vail, CO";"CO";"Central";"USA"
82001;"District #20";"Cheyenne, WY";"WY";"Central";"USA"
82002;"District #20";"Cheyenne, WY";"WY";"Central";"USA"
82003;"District #20";"Cheyenne, WY";"WY";"Central";"USA"
82005;"District #20";"Fe Warren Afb, WY";"WY";"Central";"USA"
82006;"District #20";"Cheyenne, WY";"WY";"Central";"USA"
82007;"District #20";"Cheyenne, WY";"WY";"Central";"USA"
82008;"District #20";"Cheyenne, WY";"WY";"Central";"USA"
82009;"District #20";"Cheyenne, WY";"WY";"Central";"USA"
82010;"District #20";"Cheyenne, WY";"WY";"Central";"USA"
82050;"District #20";"Albin, WY";"WY";"Central";"USA"
82051;"District #20";"Bosler, WY";"WY";"Central";"USA"
82052;"District #20";"Buford, WY";"WY";"Central";"USA"
82053;"District #20";"Burns, WY";"WY";"Central";"USA"
82054;"District #20";"Carpenter, WY";"WY";"Central";"USA"
82055;"District #20";"Centennial, WY";"WY";"Central";"USA"
82058;"District #32";"Garrett, WY";"WY";"Central";"USA"
82059;"District #20";"Granite Canon, WY";"WY";"Central";"USA"
82060;"District #20";"Hillsdale, WY";"WY";"Central";"USA"
82061;"District #20";"Horse Creek, WY";"WY";"Central";"USA"
82063;"District #20";"Jelm, WY";"WY";"Central";"USA"
82070;"District #20";"Laramie, WY";"WY";"Central";"USA"
82071;"District #20";"Laramie, WY";"WY";"Central";"USA"
82072;"District #20";"Laramie, WY";"WY";"Central";"USA"
82073;"District #20";"Laramie, WY";"WY";"Central";"USA"
82081;"District #20";"Meriden, WY";"WY";"Central";"USA"
82082;"District #20";"Pine Bluffs, WY";"WY";"Central";"USA"
82083;"District #20";"Rock River, WY";"WY";"Central";"USA"
82084;"District #20";"Tie Siding, WY";"WY";"Central";"USA"
82190;"District #33";"Yellowstone National Park, WY";"WY";"West";"USA"
82201;"District #20";"Wheatland, WY";"WY";"Central";"USA"
82210;"District #20";"Chugwater, WY";"WY";"Central";"USA"
82212;"District #20";"Fort Laramie, WY";"WY";"Central";"USA"
82213;"District #32";"Glendo, WY";"WY";"Central";"USA"
82214;"District #20";"Guernsey, WY";"WY";"Central";"USA"
82215;"District #20";"Hartville, WY";"WY";"Central";"USA"
82217;"District #20";"Hawk Springs, WY";"WY";"Central";"USA"
82218;"District #20";"Huntley, WY";"WY";"Central";"USA"
82219;"District #20";"Jay Em, WY";"WY";"Central";"USA"
82221;"District #20";"Lagrange, WY";"WY";"Central";"USA"
82222;"District #32";"Lance Creek, WY";"WY";"Central";"USA"
82223;"District #20";"Lingle, WY";"WY";"Central";"USA"
82224;"District #32";"Lost Springs, WY";"WY";"Central";"USA"
82225;"District #32";"Lusk, WY";"WY";"Central";"USA"
82227;"District #32";"Manville, WY";"WY";"Central";"USA"
82229;"District #32";"Shawnee, WY";"WY";"Central";"USA"
82240;"District #20";"Torrington, WY";"WY";"Central";"USA"
82242;"District #32";"Van Tassell, WY";"WY";"Central";"USA"
82243;"District #20";"Veteran, WY";"WY";"Central";"USA"
82244;"District #20";"Yoder, WY";"WY";"Central";"USA"
82301;"District #32";"Rawlins, WY";"WY";"Central";"USA"
82310;"District #32";"Jeffrey City, WY";"WY";"Central";"USA"
82321;"District #20";"Baggs, WY";"WY";"Central";"USA"
82322;"District #32";"Bairoil, WY";"WY";"Central";"USA"
82323;"District #20";"Dixon, WY";"WY";"Central";"USA"
82324;"District #32";"Elk Mountain, WY";"WY";"Central";"USA"
82325;"District #20";"Encampment, WY";"WY";"Central";"USA"
82327;"District #32";"Hanna, WY";"WY";"Central";"USA"
82329;"District #32";"Medicine Bow, WY";"WY";"Central";"USA"
82331;"District #20";"Saratoga, WY";"WY";"Central";"USA"
82332;"District #20";"Savery, WY";"WY";"Central";"USA"
82334;"District #32";"Sinclair, WY";"WY";"Central";"USA"
82335;"District #32";"Walcott, WY";"WY";"Central";"USA"
82336;"District #20";"Wamsutter, WY";"WY";"Central";"USA"
82401;"District #32";"Worland, WY";"WY";"Central";"USA"
82410;"District #33";"Basin, WY";"WY";"West";"USA"
82411;"District #33";"Burlington, WY";"WY";"West";"USA"
82412;"District #33";"Byron, WY";"WY";"West";"USA"
82414;"District #33";"Cody, WY";"WY";"West";"USA"
82420;"District #33";"Cowley, WY";"WY";"West";"USA"
82421;"District #33";"Deaver, WY";"WY";"West";"USA"
82422;"District #33";"Emblem, WY";"WY";"West";"USA"
82423;"District #33";"Frannie, WY";"WY";"West";"USA"
82426;"District #33";"Greybull, WY";"WY";"West";"USA"
82428;"District #33";"Hyattville, WY";"WY";"West";"USA"
82430;"District #32";"Kirby, WY";"WY";"Central";"USA"
82431;"District #33";"Lovell, WY";"WY";"West";"USA"
82432;"District #33";"Manderson, WY";"WY";"West";"USA"
82433;"District #33";"Meeteetse, WY";"WY";"West";"USA"
82434;"District #33";"Otto, WY";"WY";"West";"USA"
82435;"District #33";"Powell, WY";"WY";"West";"USA"
82440;"District #33";"Ralston, WY";"WY";"West";"USA"
82441;"District #33";"Shell, WY";"WY";"West";"USA"
82442;"District #32";"Ten Sleep, WY";"WY";"Central";"USA"
82443;"District #32";"Thermopolis, WY";"WY";"Central";"USA"
82450;"District #33";"Wapiti, WY";"WY";"West";"USA"
82501;"District #32";"Riverton, WY";"WY";"Central";"USA"
82510;"District #32";"Arapahoe, WY";"WY";"Central";"USA"
82512;"District #32";"Crowheart, WY";"WY";"Central";"USA"
82513;"District #33";"Dubois, WY";"WY";"West";"USA"
82514;"District #20";"Fort Washakie, WY";"WY";"Central";"USA"
82515;"District #20";"Hudson, WY";"WY";"Central";"USA"
82516;"District #32";"Kinnear, WY";"WY";"Central";"USA"
82520;"District #20";"Lander, WY";"WY";"Central";"USA"
82523;"District #32";"Pavillion, WY";"WY";"Central";"USA"
82524;"District #32";"Saint Stephens, WY";"WY";"Central";"USA"
82601;"District #32";"Casper, WY";"WY";"Central";"USA"
82602;"District #32";"Casper, WY";"WY";"Central";"USA"
82604;"District #32";"Casper, WY";"WY";"Central";"USA"
82605;"District #32";"Casper, WY";"WY";"Central";"USA"
82609;"District #32";"Casper, WY";"WY";"Central";"USA"
82615;"District #32";"Shirley Basin, WY";"WY";"Central";"USA"
82620;"District #32";"Alcova, WY";"WY";"Central";"USA"
82630;"District #32";"Arminto, WY";"WY";"Central";"USA"
82633;"District #32";"Douglas, WY";"WY";"Central";"USA"
82635;"District #32";"Edgerton, WY";"WY";"Central";"USA"
82636;"District #32";"Evansville, WY";"WY";"Central";"USA"
82637;"District #32";"Glenrock, WY";"WY";"Central";"USA"
82638;"District #32";"Hiland, WY";"WY";"Central";"USA"
82639;"District #32";"Kaycee, WY";"WY";"Central";"USA"
82640;"District #32";"Linch, WY";"WY";"Central";"USA"
82642;"District #32";"Lysite, WY";"WY";"Central";"USA"
82643;"District #32";"Midwest, WY";"WY";"Central";"USA"
82644;"District #32";"Mills, WY";"WY";"Central";"USA"
82646;"District #32";"Natrona, WY";"WY";"Central";"USA"
82648;"District #32";"Powder River, WY";"WY";"Central";"USA"
82649;"District #32";"Shoshoni, WY";"WY";"Central";"USA"
82701;"District #32";"Newcastle, WY";"WY";"Central";"USA"
82710;"District #32";"Aladdin, WY";"WY";"Central";"USA"
82711;"District #32";"Alva, WY";"WY";"Central";"USA"
82712;"District #32";"Beulah, WY";"WY";"Central";"USA"
82714;"District #32";"Devils Tower, WY";"WY";"Central";"USA"
82715;"District #32";"Four Corners, WY";"WY";"Central";"USA"
82716;"District #32";"Gillette, WY";"WY";"Central";"USA"
82717;"District #32";"Gillette, WY";"WY";"Central";"USA"
82718;"District #32";"Gillette, WY";"WY";"Central";"USA"
82720;"District #32";"Hulett, WY";"WY";"Central";"USA"
82721;"District #32";"Moorcroft, WY";"WY";"Central";"USA"
82723;"District #32";"Osage, WY";"WY";"Central";"USA"
82725;"District #32";"Recluse, WY";"WY";"Central";"USA"
82727;"District #32";"Rozet, WY";"WY";"Central";"USA"
82729;"District #32";"Sundance, WY";"WY";"Central";"USA"
82730;"District #32";"Upton, WY";"WY";"Central";"USA"
82731;"District #32";"Weston, WY";"WY";"Central";"USA"
82732;"District #32";"Wright, WY";"WY";"Central";"USA"
82801;"District #32";"Sheridan, WY";"WY";"Central";"USA"
82831;"District #32";"Arvada, WY";"WY";"Central";"USA"
82832;"District #32";"Banner, WY";"WY";"Central";"USA"
82833;"District #32";"Big Horn, WY";"WY";"Central";"USA"
82834;"District #32";"Buffalo, WY";"WY";"Central";"USA"
82835;"District #32";"Clearmont, WY";"WY";"Central";"USA"
82836;"District #33";"Dayton, WY";"WY";"West";"USA"
82837;"District #32";"Leiter, WY";"WY";"Central";"USA"
82838;"District #33";"Parkman, WY";"WY";"West";"USA"
82839;"District #32";"Ranchester, WY";"WY";"Central";"USA"
82840;"District #32";"Saddlestring, WY";"WY";"Central";"USA"
82842;"District #32";"Story, WY";"WY";"Central";"USA"
82844;"District #32";"Wolf, WY";"WY";"Central";"USA"
82845;"District #32";"Wyarno, WY";"WY";"Central";"USA"
82901;"District #20";"Rock Springs, WY";"WY";"Central";"USA"
82902;"District #20";"Rock Springs, WY";"WY";"Central";"USA"
82922;"District #33";"Bondurant, WY";"WY";"West";"USA"
82923;"District #20";"Boulder, WY";"WY";"Central";"USA"
82925;"District #20";"Cora, WY";"WY";"Central";"USA"
82929;"District #20";"Little America, WY";"WY";"Central";"USA"
82930;"District #33";"Evanston, WY";"WY";"West";"USA"
82931;"District #33";"Evanston, WY";"WY";"West";"USA"
82932;"District #20";"Farson, WY";"WY";"Central";"USA"
82933;"District #20";"Fort Bridger, WY";"WY";"Central";"USA"
82934;"District #20";"Granger, WY";"WY";"Central";"USA"
82935;"District #20";"Green River, WY";"WY";"Central";"USA"
82936;"District #20";"Lonetree, WY";"WY";"Central";"USA"
82937;"District #20";"Lyman, WY";"WY";"Central";"USA"
82938;"District #20";"Mc Kinnon, WY";"WY";"Central";"USA"
82939;"District #20";"Mountain View, WY";"WY";"Central";"USA"
82941;"District #20";"Pinedale, WY";"WY";"Central";"USA"
82942;"District #20";"Point of Rocks, WY";"WY";"Central";"USA"
82943;"District #20";"Reliance, WY";"WY";"Central";"USA"
82944;"District #20";"Robertson, WY";"WY";"Central";"USA"
82945;"District #20";"Superior, WY";"WY";"Central";"USA"
83001;"District #33";"Jackson, WY";"WY";"West";"USA"
83002;"District #33";"Jackson, WY";"WY";"West";"USA"
83011;"District #33";"Kelly, WY";"WY";"West";"USA"
83012;"District #33";"Moose, WY";"WY";"West";"USA"
83013;"District #33";"Moran, WY";"WY";"West";"USA"
83014;"District #33";"Wilson, WY";"WY";"West";"USA"
83025;"District #33";"Teton Village, WY";"WY";"West";"USA"
83101;"District #20";"Kemmerer, WY";"WY";"Central";"USA"
83110;"District #33";"Afton, WY";"WY";"West";"USA"
83111;"District #33";"Auburn, WY";"WY";"West";"USA"
83112;"District #33";"Bedford, WY";"WY";"West";"USA"
83113;"District #20";"Big Piney, WY";"WY";"Central";"USA"
83114;"District #20";"Cokeville, WY";"WY";"Central";"USA"
83115;"District #33";"Daniel, WY";"WY";"West";"USA"
83116;"District #20";"Diamondville, WY";"WY";"Central";"USA"
83118;"District #33";"Etna, WY";"WY";"West";"USA"
83119;"District #33";"Fairview, WY";"WY";"West";"USA"
83120;"District #33";"Freedom, WY";"WY";"West";"USA"
83121;"District #20";"Frontier, WY";"WY";"Central";"USA"
83122;"District #33";"Grover, WY";"WY";"West";"USA"
83123;"District #20";"La Barge, WY";"WY";"Central";"USA"
83124;"District #20";"Opal, WY";"WY";"Central";"USA"
83126;"District #33";"Smoot, WY";"WY";"West";"USA"
83127;"District #33";"Thayne, WY";"WY";"West";"USA"
83128;"District #33";"Alpine, WY";"WY";"West";"USA"
83201;"District #33";"Pocatello, ID";"ID";"West";"USA"
83202;"District #33";"Pocatello, ID";"ID";"West";"USA"
83203;"District #33";"Fort Hall, ID";"ID";"West";"USA"
83204;"District #33";"Pocatello, ID";"ID";"West";"USA"
83205;"District #33";"Pocatello, ID";"ID";"West";"USA"
83206;"District #33";"Pocatello, ID";"ID";"West";"USA"
83209;"District #33";"Pocatello, ID";"ID";"West";"USA"
83210;"District #33";"Aberdeen, ID";"ID";"West";"USA"
83211;"District #33";"American Falls, ID";"ID";"West";"USA"
83212;"District #33";"Arbon, ID";"ID";"West";"USA"
83213;"District #33";"Arco, ID";"ID";"West";"USA"
83214;"District #33";"Arimo, ID";"ID";"West";"USA"
83215;"District #33";"Atomic City, ID";"ID";"West";"USA"
83217;"District #33";"Bancroft, ID";"ID";"West";"USA"
83218;"District #33";"Basalt, ID";"ID";"West";"USA"
83220;"District #33";"Bern, ID";"ID";"West";"USA"
83221;"District #33";"Blackfoot, ID";"ID";"West";"USA"
83223;"District #33";"Bloomington, ID";"ID";"West";"USA"
83226;"District #33";"Challis, ID";"ID";"West";"USA"
83227;"District #33";"Clayton, ID";"ID";"West";"USA"
83228;"District #33";"Clifton, ID";"ID";"West";"USA"
83229;"District #33";"Cobalt, ID";"ID";"West";"USA"
83230;"District #33";"Conda, ID";"ID";"West";"USA"
83232;"District #33";"Dayton, ID";"ID";"West";"USA"
83233;"District #33";"Dingle, ID";"ID";"West";"USA"
83234;"District #33";"Downey, ID";"ID";"West";"USA"
83235;"District #33";"Ellis, ID";"ID";"West";"USA"
83236;"District #33";"Firth, ID";"ID";"West";"USA"
83237;"District #33";"Franklin, ID";"ID";"West";"USA"
83238;"District #33";"Geneva, ID";"ID";"West";"USA"
83239;"District #33";"Georgetown, ID";"ID";"West";"USA"
83241;"District #33";"Grace, ID";"ID";"West";"USA"
83243;"District #33";"Holbrook, ID";"ID";"West";"USA"
83244;"District #33";"Howe, ID";"ID";"West";"USA"
83245;"District #33";"Inkom, ID";"ID";"West";"USA"
83246;"District #33";"Lava Hot Springs, ID";"ID";"West";"USA"
83250;"District #33";"Mccammon, ID";"ID";"West";"USA"
83251;"District #33";"Mackay, ID";"ID";"West";"USA"
83252;"District #33";"Malad City, ID";"ID";"West";"USA"
83253;"District #33";"May, ID";"ID";"West";"USA"
83254;"District #33";"Montpelier, ID";"ID";"West";"USA"
83255;"District #33";"Moore, ID";"ID";"West";"USA"
83256;"District #33";"Moreland, ID";"ID";"West";"USA"
83261;"District #33";"Paris, ID";"ID";"West";"USA"
83262;"District #33";"Pingree, ID";"ID";"West";"USA"
83263;"District #33";"Preston, ID";"ID";"West";"USA"
83271;"District #33";"Rockland, ID";"ID";"West";"USA"
83272;"District #33";"Saint Charles, ID";"ID";"West";"USA"
83274;"District #33";"Shelley, ID";"ID";"West";"USA"
83276;"District #33";"Soda Springs, ID";"ID";"West";"USA"
83277;"District #33";"Springfield, ID";"ID";"West";"USA"
83278;"District #33";"Stanley, ID";"ID";"West";"USA"
83281;"District #33";"Swanlake, ID";"ID";"West";"USA"
83283;"District #33";"Thatcher, ID";"ID";"West";"USA"
83285;"District #33";"Wayan, ID";"ID";"West";"USA"
83286;"District #33";"Weston, ID";"ID";"West";"USA"
83287;"District #33";"Fish Haven, ID";"ID";"West";"USA"
83301;"District #33";"Twin Falls, ID";"ID";"West";"USA"
83302;"District #33";"Rogerson, ID";"ID";"West";"USA"
83303;"District #33";"Twin Falls, ID";"ID";"West";"USA"
83311;"District #33";"Albion, ID";"ID";"West";"USA"
83312;"District #33";"Almo, ID";"ID";"West";"USA"
83313;"District #33";"Bellevue, ID";"ID";"West";"USA"
83314;"District #33";"Bliss, ID";"ID";"West";"USA"
83316;"District #33";"Buhl, ID";"ID";"West";"USA"
83318;"District #33";"Burley, ID";"ID";"West";"USA"
83320;"District #33";"Carey, ID";"ID";"West";"USA"
83321;"District #33";"Castleford, ID";"ID";"West";"USA"
83322;"District #33";"Corral, ID";"ID";"West";"USA"
83323;"District #33";"Declo, ID";"ID";"West";"USA"
83324;"District #33";"Dietrich, ID";"ID";"West";"USA"
83325;"District #33";"Eden, ID";"ID";"West";"USA"
83327;"District #33";"Fairfield, ID";"ID";"West";"USA"
83328;"District #33";"Filer, ID";"ID";"West";"USA"
83330;"District #33";"Gooding, ID";"ID";"West";"USA"
83332;"District #33";"Hagerman, ID";"ID";"West";"USA"
83333;"District #33";"Hailey, ID";"ID";"West";"USA"
83334;"District #33";"Hansen, ID";"ID";"West";"USA"
83335;"District #33";"Hazelton, ID";"ID";"West";"USA"
83336;"District #33";"Heyburn, ID";"ID";"West";"USA"
83337;"District #33";"Hill City, ID";"ID";"West";"USA"
83338;"District #33";"Jerome, ID";"ID";"West";"USA"
83340;"District #33";"Ketchum, ID";"ID";"West";"USA"
83341;"District #33";"Kimberly, ID";"ID";"West";"USA"
83342;"District #33";"Malta, ID";"ID";"West";"USA"
83343;"District #33";"Minidoka, ID";"ID";"West";"USA"
83344;"District #33";"Murtaugh, ID";"ID";"West";"USA"
83346;"District #33";"Oakley, ID";"ID";"West";"USA"
83347;"District #33";"Paul, ID";"ID";"West";"USA"
83348;"District #33";"Picabo, ID";"ID";"West";"USA"
83349;"District #33";"Richfield, ID";"ID";"West";"USA"
83350;"District #33";"Rupert, ID";"ID";"West";"USA"
83352;"District #33";"Shoshone, ID";"ID";"West";"USA"
83353;"District #33";"Sun Valley, ID";"ID";"West";"USA"
83354;"District #33";"Sun Valley, ID";"ID";"West";"USA"
83355;"District #33";"Wendell, ID";"ID";"West";"USA"
83401;"District #33";"Idaho Falls, ID";"ID";"West";"USA"
83402;"District #33";"Idaho Falls, ID";"ID";"West";"USA"
83403;"District #33";"Idaho Falls, ID";"ID";"West";"USA"
83404;"District #33";"Idaho Falls, ID";"ID";"West";"USA"
83405;"District #33";"Idaho Falls, ID";"ID";"West";"USA"
83406;"District #33";"Idaho Falls, ID";"ID";"West";"USA"
83414;"District #33";"Alta, WY";"WY";"West";"USA"
83415;"District #33";"Idaho Falls, ID";"ID";"West";"USA"
83420;"District #33";"Ashton, ID";"ID";"West";"USA"
83421;"District #33";"Chester, ID";"ID";"West";"USA"
83422;"District #33";"Driggs, ID";"ID";"West";"USA"
83423;"District #33";"Dubois, ID";"ID";"West";"USA"
83424;"District #33";"Felt, ID";"ID";"West";"USA"
83425;"District #33";"Hamer, ID";"ID";"West";"USA"
83427;"District #33";"Iona, ID";"ID";"West";"USA"
83428;"District #33";"Irwin, ID";"ID";"West";"USA"
83429;"District #33";"Island Park, ID";"ID";"West";"USA"
83431;"District #33";"Lewisville, ID";"ID";"West";"USA"
83433;"District #33";"Macks Inn, ID";"ID";"West";"USA"
83434;"District #33";"Menan, ID";"ID";"West";"USA"
83435;"District #33";"Monteview, ID";"ID";"West";"USA"
83436;"District #33";"Newdale, ID";"ID";"West";"USA"
83438;"District #33";"Parker, ID";"ID";"West";"USA"
83440;"District #33";"Rexburg, ID";"ID";"West";"USA"
83441;"District #33";"Rexburg, ID";"ID";"West";"USA"
83442;"District #33";"Rigby, ID";"ID";"West";"USA"
83443;"District #33";"Ririe, ID";"ID";"West";"USA"
83444;"District #33";"Roberts, ID";"ID";"West";"USA"
83445;"District #33";"Saint Anthony, ID";"ID";"West";"USA"
83446;"District #33";"Spencer, ID";"ID";"West";"USA"
83448;"District #33";"Sugar City, ID";"ID";"West";"USA"
83449;"District #33";"Swan Valley, ID";"ID";"West";"USA"
83450;"District #33";"Terreton, ID";"ID";"West";"USA"
83451;"District #33";"Teton, ID";"ID";"West";"USA"
83452;"District #33";"Tetonia, ID";"ID";"West";"USA"
83454;"District #33";"Ucon, ID";"ID";"West";"USA"
83455;"District #33";"Victor, ID";"ID";"West";"USA"
83460;"District #33";"Rexburg, ID";"ID";"West";"USA"
83462;"District #33";"Carmen, ID";"ID";"West";"USA"
83463;"District #33";"Gibbonsville, ID";"ID";"West";"USA"
83464;"District #33";"Leadore, ID";"ID";"West";"USA"
83465;"District #33";"Lemhi, ID";"ID";"West";"USA"
83466;"District #33";"North Fork, ID";"ID";"West";"USA"
83467;"District #33";"Salmon, ID";"ID";"West";"USA"
83468;"District #33";"Tendoy, ID";"ID";"West";"USA"
83469;"District #33";"Shoup, ID";"ID";"West";"USA"
83501;"District #33";"Lewiston, ID";"ID";"West";"USA"
83520;"District #33";"Ahsahka, ID";"ID";"West";"USA"
83522;"District #33";"Cottonwood, ID";"ID";"West";"USA"
83523;"District #33";"Craigmont, ID";"ID";"West";"USA"
83524;"District #33";"Culdesac, ID";"ID";"West";"USA"
83525;"District #33";"Elk City, ID";"ID";"West";"USA"
83526;"District #33";"Ferdinand, ID";"ID";"West";"USA"
83530;"District #33";"Grangeville, ID";"ID";"West";"USA"
83531;"District #33";"Fenn, ID";"ID";"West";"USA"
83533;"District #33";"Greencreek, ID";"ID";"West";"USA"
83535;"District #33";"Juliaetta, ID";"ID";"West";"USA"
83536;"District #33";"Kamiah, ID";"ID";"West";"USA"
83537;"District #33";"Kendrick, ID";"ID";"West";"USA"
83539;"District #33";"Kooskia, ID";"ID";"West";"USA"
83540;"District #33";"Lapwai, ID";"ID";"West";"USA"
83541;"District #33";"Lenore, ID";"ID";"West";"USA"
83542;"District #33";"Lucile, ID";"ID";"West";"USA"
83543;"District #33";"Nezperce, ID";"ID";"West";"USA"
83544;"District #33";"Orofino, ID";"ID";"West";"USA"
83545;"District #33";"Peck, ID";"ID";"West";"USA"
83546;"District #33";"Pierce, ID";"ID";"West";"USA"
83547;"District #33";"Pollock, ID";"ID";"West";"USA"
83548;"District #33";"Reubens, ID";"ID";"West";"USA"
83549;"District #33";"Riggins, ID";"ID";"West";"USA"
83552;"District #33";"Stites, ID";"ID";"West";"USA"
83553;"District #33";"Weippe, ID";"ID";"West";"USA"
83554;"District #33";"White Bird, ID";"ID";"West";"USA"
83555;"District #33";"Winchester, ID";"ID";"West";"USA"
83601;"District #33";"Atlanta, ID";"ID";"West";"USA"
83602;"District #33";"Banks, ID";"ID";"West";"USA"
83604;"District #33";"Bruneau, ID";"ID";"West";"USA"
83605;"District #33";"Caldwell, ID";"ID";"West";"USA"
83606;"District #33";"Caldwell, ID";"ID";"West";"USA"
83607;"District #33";"Caldwell, ID";"ID";"West";"USA"
83610;"District #33";"Cambridge, ID";"ID";"West";"USA"
83611;"District #33";"Cascade, ID";"ID";"West";"USA"
83612;"District #33";"Council, ID";"ID";"West";"USA"
83615;"District #33";"Donnelly, ID";"ID";"West";"USA"
83616;"District #33";"Eagle, ID";"ID";"West";"USA"
83617;"District #33";"Emmett, ID";"ID";"West";"USA"
83619;"District #33";"Fruitland, ID";"ID";"West";"USA"
83622;"District #33";"Garden Valley, ID";"ID";"West";"USA"
83623;"District #33";"Glenns Ferry, ID";"ID";"West";"USA"
83624;"District #33";"Grand View, ID";"ID";"West";"USA"
83626;"District #33";"Greenleaf, ID";"ID";"West";"USA"
83627;"District #33";"Hammett, ID";"ID";"West";"USA"
83628;"District #33";"Homedale, ID";"ID";"West";"USA"
83629;"District #33";"Horseshoe Bend, ID";"ID";"West";"USA"
83630;"District #33";"Huston, ID";"ID";"West";"USA"
83631;"District #33";"Idaho City, ID";"ID";"West";"USA"
83632;"District #33";"Indian Valley, ID";"ID";"West";"USA"
83633;"District #33";"King Hill, ID";"ID";"West";"USA"
83634;"District #33";"Kuna, ID";"ID";"West";"USA"
83635;"District #33";"Lake Fork, ID";"ID";"West";"USA"
83636;"District #33";"Letha, ID";"ID";"West";"USA"
83637;"District #33";"Lowman, ID";"ID";"West";"USA"
83638;"District #33";"Mccall, ID";"ID";"West";"USA"
83639;"District #33";"Marsing, ID";"ID";"West";"USA"
83641;"District #33";"Melba, ID";"ID";"West";"USA"
83642;"District #33";"Meridian, ID";"ID";"West";"USA"
83643;"District #33";"Mesa, ID";"ID";"West";"USA"
83644;"District #33";"Middleton, ID";"ID";"West";"USA"
83645;"District #33";"Midvale, ID";"ID";"West";"USA"
83646;"District #33";"Meridian, ID";"ID";"West";"USA"
83647;"District #33";"Mountain Home, ID";"ID";"West";"USA"
